id, time,      R1 , R2  , R3, R4,  Temp.,  Humidity,,,,,
0,7334.17,6997,-3343,-3343,15,121,397,,,,,
0,20675.4,244859,-1.29E+04,-1.29E+04,82,540,8870,,,,,
0,9868.87,35005,-3824,-3824,32,204,1934,,,,,
0,10073.2,27186.4,-2816.2,-2816.2,77,158,1403,,,,,
0,10641.6,38424.7,-3866.32,-3866.32,110,205,1751,,,,,
0,9625.67,29224,-3403,-3403,24,170,1467,,,,,
0,15715.5,168482,-7908,-7908,59,390,6294,,,,,
0,9309.07,72643,-4931,-4931,36,216,3454,,,,,
0,7143.43,17970,-3996,-3996,2,110,806,,,,,
0,6661.86,5361,-2139,-2139,5,82,244,,,,,
0,5936.43,7666.13,-1818.38,-1818.38,74,104,457,,,,,
0,11007.7,58003.8,-3.73E+03,-3.73E+03,34,223,2822,,,,,
0,13865,70582,-5621,-5621,45,270,3130,,,,,
0,10648.7,53396,-5518,-5518,43,210,2383,,,,,
0,5892.81,4915.01,1.69E+04,1.69E+04,29,85,343,,,,,
0,15098.8,66975,-4212,-4212,40,229,2603,,,,,
0,6310.09,5432.27,-2.38E+03,-2.38E+03,16,79,292,,,,,
0,15649.6,141759,-3.51E+03,-3.51E+03,63,315,5844,,,,,
0,4674.13,3944.51,-1.21E+03,-1.21E+03,13,79,317,,,,,
0,5356.78,2237.33,-1627.29,-1627.29,18,82,185,,,,,
0,11168.3,64955,-6410,-6410,156,222,3290,,,,,
0,7813.38,9183.57,-1.00E+03,-1.00E+03,24,102,516,,,,,
0,12202.2,41137,-6143,-6143,36,216,1754,,,,,
0,13812.6,139512,-4.85E+03,-4.85E+03,47,315,5844,,,,,
0,8122.78,5330.75,-1.36E+03,-1.36E+03,29,86,205,,,,,
0,12953.8,60657.5,-5.13E+03,-5.13E+03,24,247,2754,,,,,
0,8872.56,28649.6,-3410.33,-3410.33,36,179,1626,,,,,
0,11597.3,39536,-5602,-5602,60,229,2127,,,,,
0,13401.8,61361,-8372,-8372,147,314,2836,,,,,
0,6366.8,2459,-1312,-1312,8,68,130,,,,,
0,9388.91,25747.5,-3358.44,-3358.44,33,174,1415,,,,,
0,14291.1,65271.8,-2.14E+03,-2.14E+03,61,223,2822,,,,,
0,9615.02,25822.5,-3391.89,-3391.89,25,174,1415,,,,,
0,10254.9,39993,-5223,-5223,32,192,1865,,,,,
0,9679.76,29836,-3194.26,-3194.26,106,171,1747,,,,,
0,9527.61,25180,-2843,-2843,29,186,1414,,,,,
0,11133,26813.1,-4137.09,-4137.09,41,214,1469,,,,,
0,16066.4,115345,-3.89E+03,-3.89E+03,51,271,4426,,,,,
0,8008.15,12458,-3366,-3366,24,169,695,,,,,
0,13244.2,90867.7,-4.58E+03,-4.58E+03,41,254,3885,,,,,
0,13690.2,52665.7,-6117.45,-6117.45,48,288,2334,,,,,
0,12682.8,74450.8,-4.24E+03,-4.24E+03,26,249,3630,,,,,
0,2654.25,50.1395,-5.60E+02,-5.60E+02,6,33,5,,,,,
0,4741.31,2407.48,-842.001,-842.001,44,51,132,,,,,
0,8906.23,20582.5,-3497.77,-3497.77,92,163,1162,,,,,
0,12462.7,109412,-5505,-5505,21,284,4617,,,,,
0,6626.46,10442.1,-3.18E+03,-3.18E+03,16,109,689,,,,,
0,7424.17,5241.91,-2.38E+03,-2.38E+03,23,86,205,,,,,
0,8951.77,11323.5,-3143.73,-3143.73,52,156,654,,,,,
0,11376.6,32234.5,4.09E+02,4.09E+02,40,234,1581,,,,,
0,2586.38,47.7134,-3.36E+02,-3.36E+02,6,33,5,,,,,
0,4179.65,2190.45,-919.427,-919.427,20,54,165,,,,,
0,7818.65,9476.29,-2975.24,-2975.24,96,130,490,,,,,
0,14388,95056.9,-5910.85,-5910.85,58,294,4249,,,,,
0,19923.7,301046,-8462,-8462,80,445,10102,,,,,
0,15079.9,117879,-6.61E+03,-6.61E+03,55,271,4426,,,,,
0,4095.87,2250.05,-1080.5,-1080.5,20,54,165,,,,,
0,7200.48,21532,-2783,-2783,186,146,1308,,,,,
0,14156.9,135304,-9469,-9469,206,312,5731,,,,,
0,23867.2,470143,-1.24E+04,-1.24E+04,50,483,15505,,,,,
0,9437.37,39537,-1.80E+03,-1.80E+03,11,196,1885,,,,,
0,19262.6,260781,-11947,-11947,262,424,9408,,,,,
0,8200.54,11748.7,-2525.3,-2525.3,86,128,693,,,,,
0,7678.78,12467,-3029,-3029,10,133,803,,,,,
0,9711.58,12594.5,-2579.86,-2579.86,85,136,619,,,,,
0,8696.07,11055.3,-3199.2,-3199.2,29,156,654,,,,,
0,18162.8,202432,-7.95E+03,-7.95E+03,61,390,7459,,,,,
0,4157.84,1932.93,-1084.97,-1084.97,4,63,166,,,,,
0,11192.5,42299,-2.45E+03,-2.45E+03,28,166,1414,,,,,
0,9943.07,34145,-3436.39,-3436.39,92,176,1922,,,,,
0,6056.62,5194.69,-1.46E+03,-1.46E+03,21,85,343,,,,,
0,11070.1,73612.8,-5.44E+03,-5.44E+03,19,249,3630,,,,,
0,4530.17,3294.57,-1222.36,-1222.36,36,71,249,,,,,
0,8164.92,10384,-2820,-2820,52,132,658,,,,,
0,22272.6,414308,-6.94E+03,-6.94E+03,68,473,14125,,,,,
0,12758.1,62379,-5684,-5684,46,237,2746,,,,,
0,19208.4,150697,-9.03E+03,-9.03E+03,74,449,5537,,,,,
0,25362.7,474761,-1.13E+04,-1.13E+04,52,483,15505,,,,,
0,7107.27,4038.1,-2278.19,-2278.19,70,101,249,,,,,
0,10635.8,34152,-5527,-5527,66,184,1691,,,,,
0,11750.3,44735.6,-3.11E+03,-3.11E+03,46,223,2059,,,,,
0,8563.17,24941.5,-3157.75,-3157.75,38,157,1519,,,,,
0,8250.17,9376.3,-2854.38,-2854.38,23,138,554,,,,,
0,14217.3,78604.5,-7117.31,-7117.31,80,320,3466,,,,,
0,8976.19,12457.1,-2441.02,-2441.02,57,136,619,,,,,
0,11408.7,73530.7,-5.34E+03,-5.34E+03,26,249,3630,,,,,
0,10116.6,8766,-2512,-2512,19,138,400,,,,,
0,8536.43,9470.7,-2953.96,-2953.96,100,130,490,,,,,
0,8353.33,4602.88,-2677.06,-2677.06,26,131,271,,,,,
0,5154.16,3422.31,-793.939,-793.939,50,51,132,,,,,
0,5898.7,10981.1,-1789.77,-1789.77,32,102,764,,,,,
0,5814.6,11133.1,-1958.78,-1958.78,25,102,764,,,,,
0,9758.43,20341.6,-2486.65,-2486.65,69,163,1162,,,,,
0,2471.38,50.0522,-4.89E+02,-4.89E+02,94,33,5,,,,,
0,12432.4,92219.9,-4.92E+03,-4.92E+03,63,254,3885,,,,,
0,13078.1,59655.6,-5.38E+03,-5.38E+03,25,247,2754,,,,,
0,7314.21,9476.03,-2484.88,-2484.88,13,123,621,,,,,
0,9441.23,26259.5,-3367.83,-3367.83,29,174,1415,,,,,
0,7819.98,4634.86,-2744.3,-2744.3,31,131,271,,,,,
0,10329,10328.6,-2.32E+03,-2.32E+03,36,154,587,,,,,
0,13495.6,116247,-6978,-6978,48,330,4627,,,,,
0,11866.8,75220,-4.35E+03,-4.35E+03,25,249,3630,,,,,
0,5400.55,12154,-1857,-1857,10,93,842,,,,,
0,20693.5,240604,-6.14E+03,-6.14E+03,98,537,8350,,,,,
0,8750.48,9768.44,-2735.34,-2735.34,15,138,554,,,,,
0,9081.1,17122.2,-3698.56,-3698.56,39,183,931,,,,,
0,12243.5,73427,-3.86E+03,-3.86E+03,29,249,3630,,,,,
0,21518.7,242311,-1.05E+04,-1.05E+04,104,537,8350,,,,,
0,5864.34,7232.32,-1646.52,-1646.52,50,93,545,,,,,
0,4839.23,2999.9,-1215.28,-1215.28,44,67,224,,,,,
0,11421.1,27060,-7.62E+02,-7.62E+02,35,166,1111,,,,,
0,23539.3,521716,-11394.2,-11394.2,143,540,18067,,,,,
0,14427.1,57684,-6588,-6588,47,302,2537,,,,,
0,13876.3,62082.5,-2.73E+03,-2.73E+03,56,223,2822,,,,,
0,7776.13,9537.15,-2798.49,-2798.49,38,138,554,,,,,
0,2376.63,50.2179,-5.60E+02,-5.60E+02,92,33,5,,,,,
0,11621.7,78331.6,-7.41E+03,-7.41E+03,40,272,3539,,,,,
0,9189.37,13634.2,-2858.77,-2858.77,16,148,729,,,,,
0,13037.8,119751,-5981,-5981,48,261,4517,,,,,
0,24079.6,255885,-7.84E+03,-7.84E+03,92,537,8350,,,,,
0,6056.15,11207,-1868.54,-1868.54,14,102,764,,,,,
0,11409.7,73756.6,-5.29E+03,-5.29E+03,24,249,3630,,,,,
0,14771.1,142495,-3.88E+03,-3.88E+03,46,315,5844,,,,,
0,13504.8,62330,-7140,-7140,13,187,1928,,,,,
0,7809.96,12552.2,-2775.33,-2775.33,88,130,694,,,,,
0,5984.86,4684.18,-1.01E+03,-1.01E+03,22,85,343,,,,,
0,5489.41,3545.77,-750.43,-750.43,46,51,132,,,,,
0,2761.39,51.7655,-3.88E+02,-3.88E+02,92,33,5,,,,,
0,3823.77,1477.82,-991.843,-991.843,42,52,133,,,,,
0,11849,26594,-6014,-6014,37,192,1208,,,,,
0,10433.5,57935,-4304,-4304,23,221,2824,,,,,
0,8608.3,19573.6,-2697.6,-2697.6,90,151,1023,,,,,
0,9408.37,27442,-2905.23,-2905.23,91,158,1403,,,,,
0,16159.2,113629,-7506,-7506,72,378,4731,,,,,
0,7214.29,8242,-2144,-2144,16,117,457,,,,,
0,9021.87,28025.4,8.22E+03,8.22E+03,29,166,1414,,,,,
0,13711.3,47455,-2.09E+03,-2.09E+03,51,234,1581,,,,,
0,5775,4771.38,-1.46E+03,-1.46E+03,21,85,343,,,,,
0,27093,1005950,-20576,-20576,198,715,30042,,,,,
0,7224.2,15659.5,-2636.71,-2636.71,70,134,970,,,,,
0,6977.83,4124,-3333,-3333,47,112,292,,,,,
0,21874,98011,-7816,-7816,92,436,3305,,,,,
0,9627.81,36016.8,-4.60E+03,-4.60E+03,42,196,1997,,,,,
0,29018.8,814047,-18392,-18392,186,753,20648,,,,,
0,8424.32,51426.8,-3.36E+03,-3.36E+03,36,188,2599,,,,,
0,5827.88,4772,-9.14E+02,-9.14E+02,23,85,343,,,,,
0,16541.8,142461,-10712,-10712,309,387,5428,,,,,
0,10865.9,39342.2,-3934.64,-3934.64,26,193,2118,,,,,
0,10652,27457.8,-4406.64,-4406.64,56,214,1469,,,,,
0,9789.85,26617.4,-3345.54,-3345.54,32,174,1415,,,,,
0,9301.52,11334.8,-2947.54,-2947.54,34,156,654,,,,,
0,6681.49,9249.31,-3308.3,-3308.3,16,138,554,,,,,
0,9018.74,27898.6,-2.35E+03,-2.35E+03,19,166,1414,,,,,
0,14591.8,59810.2,-6648.95,-6648.95,157,305,2610,,,,,
0,13394.9,50782.6,-3.44E+03,-3.44E+03,76,234,2464,,,,,
0,24861.1,263742,-8.92E+03,-8.92E+03,102,537,8350,,,,,
0,7076.03,7333.25,-2509.39,-2509.39,16,122,429,,,,,
0,11954,114599,-2.33E+03,-2.33E+03,41,235,4905,,,,,
0,13424.3,139083,-8246,-8246,150,326,6508,,,,,
0,8169.22,11978.8,-2552.44,-2552.44,82,128,693,,,,,
0,9660.44,39277,-2.19E+03,-2.19E+03,21,196,1885,,,,,
0,24203.2,270592,-8.57E+03,-8.57E+03,102,537,8350,,,,,
0,8804.33,27963.6,-2819.72,-2819.72,94,156,1521,,,,,
0,14193.6,52252.6,-3.03E+03,-3.03E+03,34,234,2464,,,,,
0,5469.77,2774.29,-1135.92,-1135.92,40,67,224,,,,,
0,5778.87,7569.3,-1883.27,-1883.27,77,104,457,,,,,
0,32956.9,509795,-19912,-19912,154,782,14166,,,,,
0,14416.2,51256.1,-3.71E+03,-3.71E+03,48,234,2464,,,,,
0,13851,97433,-6459,-6459,85,270,3796,,,,,
0,23333.9,284119,-1.57E+04,-1.57E+04,70,540,8870,,,,,
0,9504.96,12630.1,-2512.83,-2512.83,88,136,619,,,,,
0,10523,50974.9,-4556.32,-4556.32,120,209,2534,,,,,
0,3667.89,1830.27,-1254.23,-1254.23,7,63,166,,,,,
0,25488.7,674161,-23313,-23313,92,725,20240,,,,,
0,6279.92,2887,-2615,-2615,3,110,166,,,,,
0,9031.34,20500.1,-3419.77,-3419.77,81,163,1162,,,,,
0,18386.1,305592,-11749,-11749,201,428,11269,,,,,
0,9710.51,30534.6,-3177.42,-3177.42,117,171,1747,,,,,
0,9046,13687.6,-2890.13,-2890.13,14,148,729,,,,,
0,12232,83120,-7431,-7431,41,332,3638,,,,,
0,7303.28,4017.06,-2334.26,-2334.26,70,101,249,,,,,
0,4934.37,4383.61,-1344.15,-1344.15,21,72,340,,,,,
0,19078.9,115932,-8056,-8056,63,405,4071,,,,,
0,10125.3,28563.3,-2.57E+03,-2.57E+03,26,194,1521,,,,,
0,13200.8,47551.1,1.69E+02,1.69E+02,45,223,2059,,,,,
0,8862.58,18382,-4782,-4782,62,164,1019,,,,,
0,4809.19,4417.42,-1.18E+03,-1.18E+03,11,79,317,,,,,
0,4000.39,2215.9,-1056.31,-1056.31,24,54,165,,,,,
0,10245.7,39694,-5506,-5506,236,191,2119,,,,,
0,5608.82,4196.28,-1.17E+03,-1.17E+03,12,79,317,,,,,
0,7066.77,12822,-1810,-1810,12,129,808,,,,,
0,5092.22,4613,-1623,-1623,8,94,313,,,,,
0,8292.36,19094,-3691,-3691,58,162,1206,,,,,
0,8070.5,21314,-2858,-2858,22,145,1109,,,,,
0,7907.16,10368,-2517,-2517,25,144,619,,,,,
0,8921.63,16699,-3202,-3202,17,108,486,,,,,
0,21426.5,195815,-6.27E+03,-6.27E+03,68,403,6746,,,,,
0,10703.5,10140.8,-1.63E+03,-1.63E+03,34,154,587,,,,,
0,7044.87,13932.3,-2428.82,-2428.82,91,120,809,,,,,
0,6720.76,5328.69,-2.03E+03,-2.03E+03,9,79,292,,,,,
0,13248.8,60886.5,-3.32E+03,-3.32E+03,30,247,2754,,,,,
0,14484.5,143616,-5995.49,-5995.49,157,308,6057,,,,,
0,8735.98,27778.9,-2826.17,-2826.17,94,156,1521,,,,,
0,15570.6,116371,-4.88E+03,-4.88E+03,51,271,4426,,,,,
0,3768.76,1172.52,-831.422,-831.422,30,51,102,,,,,
0,6394.53,13350.1,-1568.05,-1568.05,15,96,804,,,,,
0,12721,116199,-4.02E+03,-4.02E+03,39,235,4905,,,,,
0,8664.9,21422,-4481,-4481,31,165,1305,,,,,
0,16682.6,143687,-7207.49,-7207.49,175,362,5847,,,,,
0,8435.42,13576.6,-2614.35,-2614.35,22,132,806,,,,,
0,24089.1,262192,-1.20E+04,-1.20E+04,87,540,8870,,,,,
0,14220.2,115403,-7946,-7946,46,323,4920,,,,,
0,9628.76,29902,-5093,-5093,98,178,1634,,,,,
0,17981.6,172276,-6.97E+03,-6.97E+03,87,403,6746,,,,,
0,19755.8,409617,-1.16E+04,-1.16E+04,63,473,14125,,,,,
0,12083.6,73304.2,-4.43E+03,-4.43E+03,30,249,3630,,,,,
0,8365.67,9604.68,-2907.17,-2907.17,22,138,554,,,,,
0,14801.3,164892,-8297,-8297,197,330,6520,,,,,
0,12579.6,71755.5,-5610.01,-5610.01,31,262,3211,,,,,
0,4055.36,5888,-1044,-1044,20,68,481,,,,,
0,14825.5,80709,-6969.73,-6969.73,79,320,3466,,,,,
0,4552.02,2231.54,-827.734,-827.734,24,54,165,,,,,
0,5260.89,4275.34,-1.45E+03,-1.45E+03,17,88,292,,,,,
0,22996.6,517731,-11446.9,-11446.9,123,540,18067,,,,,
0,9873.69,34804.4,-4416.26,-4416.26,120,208,1691,,,,,
0,8458.75,19830.7,-3547.9,-3547.9,87,163,1162,,,,,
0,9390.24,26582.3,-2.21E+03,-2.21E+03,67,166,1414,,,,,
0,4735.26,3979.56,-1.24E+03,-1.24E+03,15,79,317,,,,,
0,14051.3,60594.5,-5.13E+03,-5.13E+03,23,215,2188,,,,,
0,4314.17,1954.68,-1083.85,-1083.85,5,63,166,,,,,
0,29522.8,762649,-19830,-19830,146,718,22296,,,,,
0,16318,210590,-10706,-10706,52,365,8077,,,,,
0,9801.17,27540.5,-2850.33,-2850.33,102,158,1403,,,,,
0,6085.49,11794.9,-1939.08,-1939.08,11,105,765,,,,,
0,10831.5,38480.2,-4170.23,-4170.23,119,205,1751,,,,,
0,10012,38428.4,-4134.91,-4134.91,15,193,2118,,,,,
0,20831.8,210073,-7060,-7060,80,327,5215,,,,,
0,8733.6,12095.4,-2659.16,-2659.16,86,136,619,,,,,
0,8763.84,16796.1,-2812.48,-2812.48,82,142,844,,,,,
0,9147.41,39660,-4400,-4400,80,202,2124,,,,,
0,8528.23,17259,-3365,-3365,64,144,844,,,,,
0,9088,22896.3,-4.78E+03,-4.78E+03,40,182,1212,,,,,
0,5462,5518,-2216,-2216,20,93,320,,,,,
0,13285.8,60281.9,-2.40E+03,-2.40E+03,35,223,2822,,,,,
0,7025.08,5246.18,-2091.07,-2091.07,58,107,346,,,,,
0,9594.94,23053.1,-1.02E+03,-1.02E+03,16,166,1111,,,,,
0,11324.6,50307.3,-5.57E+03,-5.57E+03,27,216,2677,,,,,
0,16720.2,133299,-6722,-6722,70,349,5329,,,,,
0,11613.8,42959.5,-1.33E+03,-1.33E+03,54,223,2059,,,,,
0,8703.42,12586.2,-2447.09,-2447.09,65,136,619,,,,,
0,10861.9,43273,-8498,-8498,112,231,2188,,,,,
0,5743.9,3670,-2710,-2710,11,96,273,,,,,
0,20346.2,451497,-14199,-14199,113,581,15338,,,,,
0,5147.75,3478.04,-790.805,-790.805,50,51,132,,,,,
0,7787.46,4323.71,-1.86E+03,-1.86E+03,10,86,205,,,,,
0,13716.3,52042,-9051,-9051,47,306,2255,,,,,
0,24501.9,472379,-1.26E+04,-1.26E+04,44,483,15505,,,,,
0,9000.64,25077.5,-3127.62,-3127.62,34,157,1519,,,,,
0,5255.95,3495.31,-844.729,-844.729,50,51,132,,,,,
0,8535.96,13514.6,-2970.68,-2970.68,14,148,729,,,,,
0,9373.94,39216.3,-2.15E+03,-2.15E+03,19,196,1885,,,,,
0,12580.2,93941.6,-3.06E+03,-3.06E+03,27,220,3450,,,,,
0,5313.22,4309.04,-1250.53,-1250.53,24,72,340,,,,,
0,8787.16,20778.6,-3470.08,-3470.08,92,163,1162,,,,,
0,7058.96,18564,-4310,-4310,23,149,1109,,,,,
0,16206.7,145202,-7481.07,-7481.07,181,362,5847,,,,,
0,11265.7,30905.5,-8.99E+02,-8.99E+02,31,166,1111,,,,,
0,10019.7,43592,-4865,-4865,29,200,2392,,,,,
0,17940.9,135164,-11251,-11251,251,388,4827,,,,,
0,8364.22,10480.5,-2891.94,-2891.94,98,139,587,,,,,
0,6490.39,6538,-2743,-2743,38,113,425,,,,,
0,5792.48,4238.4,-1581.93,-1581.93,126,88,318,,,,,
0,5954.81,4296.1,-1377.05,-1377.05,120,88,318,,,,,
0,13801.7,50351.6,-1.30E+03,-1.30E+03,67,223,2059,,,,,
0,11197.9,78141.2,-8.06E+03,-8.06E+03,39,272,3539,,,,,
0,12430.6,93230.1,-6.59E+03,-6.59E+03,59,254,3885,,,,,
0,22605.5,410715,-8.28E+03,-8.28E+03,68,473,14125,,,,,
0,14168.2,94226.5,-5.83E+03,-5.83E+03,67,254,3885,,,,,
0,7074.99,4139.57,-2334.4,-2334.4,69,101,249,,,,,
0,11906.8,73852.8,-4.01E+03,-4.01E+03,30,249,3630,,,,,
0,9253.03,26983,-2.77E+03,-2.77E+03,32,166,1414,,,,,
0,10748.7,83878.2,-2.21E+03,-2.21E+03,24,220,3450,,,,,
0,6454.88,13768.5,-1534.32,-1534.32,20,96,804,,,,,
0,7636.29,16480.6,-2629.67,-2629.67,81,134,970,,,,,
0,11185.7,58393.6,-3.44E+03,-3.44E+03,43,223,2822,,,,,
0,18011.8,198454,-8.53E+03,-8.53E+03,46,390,7459,,,,,
0,14023.7,139739,-5963.84,-5963.84,166,308,6057,,,,,
0,9832.53,26728,-1704,-1704,15,157,1116,,,,,
0,7165.28,13299,-4447,-4447,59,135,770,,,,,
0,7943.07,11931,-2090,-2090,31,131,805,,,,,
0,8973.96,26629.6,-2.49E+03,-2.49E+03,39,156,1364,,,,,
0,27786.2,622142,-12100,-12100,112,607,16234,,,,,
0,14553.7,147106,-6098.09,-6098.09,181,308,6057,,,,,
0,13115.4,132299,-6448,-6448,49,311,5320,,,,,
0,11961.7,114625,-3.64E+03,-3.64E+03,54,235,4905,,,,,
0,5187.38,3336.77,-777.585,-777.585,47,51,132,,,,,
0,9668.71,21528,-3698,-3698,94,171,1160,,,,,
0,18927.5,178766,-4.79E+03,-4.79E+03,70,403,6746,,,,,
0,8575.2,16781,-2748.3,-2748.3,76,142,844,,,,,
0,13731.9,88591.3,-6892.04,-6892.04,40,291,3799,,,,,
0,3342.38,1306.6,-661.663,-661.663,34,40,100,,,,,
0,13203.9,119128,-3.21E+03,-3.21E+03,40,235,4905,,,,,
0,4823,2904.45,-1197.3,-1197.3,34,71,249,,,,,
0,16318,191669,-8499,-8499,230,358,7337,,,,,
0,23871.7,316380,-13518,-13518,141,477,9693,,,,,
0,24076.6,469701,-1.26E+04,-1.26E+04,39,483,15505,,,,,
0,8745.29,27356,-4790,-4790,18,173,1524,,,,,
0,6835.72,4042.8,-2213.27,-2213.27,75,101,249,,,,,
0,4370.71,1889.72,-995.508,-995.508,7,63,166,,,,,
0,5378.94,4290.38,-5.32E+02,-5.32E+02,11,79,317,,,,,
0,35031.2,839199,-16112,-16112,533,713,24012,,,,,
0,8557.56,16694.1,-2784.69,-2784.69,82,142,844,,,,,
0,9945.75,31692,-5676,-5676,100,189,1687,,,,,
0,14132.1,49640.3,-3.12E+03,-3.12E+03,48,234,2464,,,,,
0,9767.52,10227.6,-2290.35,-2290.35,91,130,490,,,,,
0,13088.3,38582,-4539,-4539,22,197,1519,,,,,
0,8519.19,4677.3,-2555.47,-2555.47,27,131,271,,,,,
0,11565.4,57992.2,-4366.97,-4366.97,126,217,2904,,,,,
0,14707.9,80511.1,-7022.12,-7022.12,71,320,3466,,,,,
0,9052.43,11077.3,-3101.81,-3101.81,25,156,654,,,,,
0,10406.6,33142.6,-3308.47,-3308.47,72,176,1922,,,,,
0,12402,90207.5,-4.16E+03,-4.16E+03,22,220,3450,,,,,
0,9241.18,36781.6,-4.37E+03,-4.37E+03,35,196,1997,,,,,
0,7589.93,9536.42,-2421.27,-2421.27,20,123,621,,,,,
0,10727.5,60535,-4729,-4729,26,241,2744,,,,,
0,14492.6,74877,-9693,-9693,58,349,3135,,,,,
0,24161.7,363088,-13063,-13063,369,604,11142,,,,,
0,15096,114304,-4.73E+03,-4.73E+03,69,271,4426,,,,,
0,10123,10390.1,-1.74E+03,-1.74E+03,42,154,587,,,,,
0,13227.2,85425,-7354,-7354,199,275,3711,,,,,
0,9918.38,41130,-4655,-4655,24,148,1412,,,,,
0,9614.2,25683.3,-3162.97,-3162.97,40,174,1415,,,,,
0,7992.31,24754.7,-7.85E+02,-7.85E+02,27,156,1364,,,,,
0,7955.62,27162.8,-2858.31,-2858.31,87,156,1521,,,,,
0,5061.66,3752.38,-2.35E+03,-2.35E+03,10,79,292,,,,,
0,30890.7,890793,-16372,-16372,136,728,24027,,,,,
0,18867.5,197979,-7.66E+03,-7.66E+03,55,390,7459,,,,,
0,9739.95,35558.1,-4451.32,-4451.32,120,208,1691,,,,,
0,12603.2,78304.5,-3.79E+03,-3.79E+03,47,272,3539,,,,,
0,9099.99,16482.4,-4160.46,-4160.46,88,172,973,,,,,
0,11977.3,91286.1,-6.32E+03,-6.32E+03,61,254,3885,,,,,
0,10066.5,37230.3,-3.46E+03,-3.46E+03,41,196,1997,,,,,
0,5389.69,2995.97,-1188.01,-1188.01,44,67,224,,,,,
0,3367.58,1409.09,-660.443,-660.443,33,40,100,,,,,
0,12232.6,60188.3,-5.47E+03,-5.47E+03,24,247,2754,,,,,
0,12663.4,79528,-6471,-6471,127,292,3546,,,,,
0,7878.57,12922.1,-2643.82,-2643.82,15,132,806,,,,,
0,11995.7,113176,-2.33E+03,-2.33E+03,41,235,4905,,,,,
0,18552.8,160616,-9.24E+03,-9.24E+03,94,388,6290,,,,,
0,16321.1,100742,-8039,-8039,62,328,3980,,,,,
0,9757.49,30542,-3205.91,-3205.91,119,171,1747,,,,,
0,7086.23,10422.7,-3.07E+03,-3.07E+03,23,109,689,,,,,
0,14059.8,60700,-5.32E+03,-5.32E+03,27,247,2754,,,,,
0,5552.93,10965.8,-1995.51,-1995.51,23,102,764,,,,,
0,5654.66,5248,-2305,-2305,49,78,364,,,,,
0,6432.89,12309.5,-1874.63,-1874.63,7,105,765,,,,,
0,9989.04,36671.1,-2.90E+03,-2.90E+03,33,196,1997,,,,,
0,11022.3,37999.9,-4313.44,-4313.44,118,205,1751,,,,,
0,10342.2,40023,-6092,-6092,34,208,2054,,,,,
0,8259.26,21169,-2864.42,-2864.42,80,145,1156,,,,,
0,13974.6,205332,-10237,-10237,66,347,8206,,,,,
0,18630.6,175573,-4.81E+03,-4.81E+03,72,403,6746,,,,,
0,3897.95,1636,-1156,-1156,9,66,148,,,,,
0,9408.29,30417.9,-3263.5,-3263.5,120,171,1747,,,,,
0,13110.6,47322.9,-7632.78,-7632.78,50,298,2196,,,,,
0,13429.1,53782.9,-511.224,-511.224,84,209,2534,,,,,
0,19876.1,251162,-1.43E+04,-1.43E+04,71,540,8870,,,,,
0,8874.23,13856.5,-2935.83,-2935.83,21,148,729,,,,,
0,16976.2,145422,-7440.93,-7440.93,187,362,5847,,,,,
0,11155.1,52644.9,-3.84E+03,-3.84E+03,53,224,2192,,,,,
0,10508.8,24043,-5652,-5652,59,140,1061,,,,,
0,7659.06,9547.41,-2501.97,-2501.97,30,123,621,,,,,
0,15178.7,115650,-4.03E+03,-4.03E+03,48,271,4426,,,,,
0,13777.7,51552,-5.11E+03,-5.11E+03,41,234,2464,,,,,
0,5082.03,1918,-1128,-1128,19,74,133,,,,,
0,9103.17,29620.7,-2.06E+03,-2.06E+03,31,166,1414,,,,,
0,11987.8,72940,-3892,-3892,17,303,3459,,,,,
0,13023.9,95238,-6347,-6347,88,275,4429,,,,,
0,11542,54205,-3909,-3909,38,190,2180,,,,,
0,15665.7,115945,-4.78E+03,-4.78E+03,49,271,4426,,,,,
0,7165,4040.21,-2268.54,-2268.54,70,101,249,,,,,
0,24700.4,281528,-1.26E+04,-1.26E+04,70,540,8870,,,,,
0,18501.4,389928,-13295,-13295,119,509,13968,,,,,
0,12289.9,41736,-7535,-7535,18,190,1526,,,,,
0,5040.09,4283.09,-1.35E+03,-1.35E+03,11,79,317,,,,,
0,9644.63,25580.3,-2198.32,-2198.32,19,174,1415,,,,,
0,5085.97,4330.18,-1293.45,-1293.45,15,72,340,,,,,
0,9378.69,30368.4,-3296.86,-3296.86,121,171,1747,,,,,
0,5062.13,4277.82,-2.10E+03,-2.10E+03,11,79,317,,,,,
0,11429.2,40005,-5264,-5264,33,228,1933,,,,,
0,13745.6,49955,-6365,-6365,42,260,2196,,,,,
0,14741.9,59292,-5.03E+03,-5.03E+03,40,215,2188,,,,,
0,8153.95,9274.64,-2796.31,-2796.31,32,138,554,,,,,
0,8616.56,30151.6,-2036.64,-2036.64,26,132,1513,,,,,
0,8135,12035.3,-2532.61,-2532.61,82,128,693,,,,,
0,7838.21,18540,-3768,-3768,9,152,1069,,,,,
0,25062.9,473976,-9.47E+03,-9.47E+03,38,483,15505,,,,,
0,5659.09,1702.87,-1385.68,-1385.68,21,76,147,,,,,
0,18218.5,260837,-10300,-10300,61,403,10236,,,,,
0,13413.5,60616.4,-4.54E+02,-4.54E+02,32,247,2754,,,,,
0,13846.5,91755.4,-5.92E+03,-5.92E+03,62,254,3885,,,,,
